,datetimehourly,totalsales,quantity,newcustomer,returningcustomer,queueline
2323,3/10/17 13:00,0,0,0,0,0
2324,3/10/17 14:00,0,0,0,0,0
2325,3/10/17 15:00,0,0,0,0,0
2326,3/10/17 16:00,0,0,0,0,0
2327,3/10/17 17:00,0,0,0,0,0
2328,3/10/17 18:00,97.57,6.509,0,2,2
2329,3/10/17 19:00,90.73,6.053,0,2,2
2330,3/10/17 20:00,56.5,3.769,0,1,1
2331,3/10/17 21:00,61.44,4.099,0,1,1
2332,3/10/17 22:00,100.31,6.692,0,2,2
2333,3/10/17 23:00,56.95,3.799,0,1,1
2334,3/11/17 0:00,0,0,0,0,0
2335,3/11/17 1:00,55.58,3.708,0,1,1
2336,3/11/17 3:00,156.05,10.41,1,2,3
2337,3/11/17 4:00,115.02,7.673,0,2,2
2338,3/11/17 5:00,66.06,4.407,0,1,1
2339,3/11/17 6:00,0,0,0,0,0
2340,3/11/17 7:00,214.63,14.318,0,4,4
2341,3/11/17 8:00,0,0,0,0,0
2342,3/11/17 9:00,0,0,0,0,0
2343,3/11/17 10:00,36.52,2.436,0,1,1
2344,3/11/17 11:00,0,0,0,0,0
2345,3/11/17 12:00,0,0,0,0,0
2346,3/11/17 13:00,0,0,0,0,0
2347,3/11/17 14:00,0,0,0,0,0
2348,3/11/17 15:00,0,0,0,0,0
2349,3/11/17 16:00,0,0,0,0,0
2350,3/11/17 17:00,0,0,0,0,0
2351,3/11/17 18:00,0,0,0,0,0
2352,3/11/17 19:00,0,0,0,0,0
2353,3/11/17 20:00,51.18,3.414,0,1,1
2354,3/11/17 21:00,42.81,2.856,0,1,1
2355,3/11/17 22:00,100.29,6.69,0,2,2
2356,3/11/17 23:00,0,0,0,0,0
2357,3/12/17 0:00,52.58,3.508,0,1,1
2358,3/12/17 1:00,39.51,2.636,1,0,1
2359,3/12/17 2:00,47.13,3.144,0,1,1
2360,3/12/17 3:00,0,0,0,0,0
2361,3/12/17 4:00,0,0,0,0,0
2362,3/12/17 5:00,0,0,0,0,0
2363,3/12/17 6:00,155.85,10.397,0,3,3
2364,3/12/17 7:00,85.53,5.706,0,2,2
2365,3/12/17 8:00,0,0,0,0,0
2366,3/12/17 9:00,64.89,4.329,0,1,1
2367,3/12/17 10:00,94.62,6.312,0,2,2
2368,3/12/17 11:00,54.31,3.623,1,0,1
2369,3/12/17 12:00,61.17,4.081,1,0,1
2370,3/12/17 13:00,0,0,0,0,0
2371,3/12/17 14:00,0,0,0,0,0
2372,3/12/17 15:00,0,0,0,0,0
2373,3/12/17 16:00,0,0,0,0,0
2374,3/12/17 17:00,0,0,0,0,0
2375,3/12/17 18:00,0,0,0,0,0
2376,3/12/17 19:00,35.39,2.361,0,1,1
2377,3/12/17 20:00,0,0,0,0,0
2378,3/12/17 21:00,102.55,6.841,0,2,2
2379,3/12/17 22:00,0,0,0,0,0
2380,3/12/17 23:00,0,0,0,0,0
2381,3/13/17 0:00,57.91,3.863,0,1,1
2382,3/13/17 1:00,0,0,0,0,0
2383,3/13/17 2:00,0,0,0,0,0
2384,3/13/17 3:00,75.7,5.05,0,2,2
2385,3/13/17 4:00,118.76,7.922,0,2,2
2386,3/13/17 5:00,58.9,3.929,0,1,1
2387,3/13/17 6:00,45.96,3.066,0,1,1
2388,3/13/17 7:00,56.08,3.741,0,1,1
2389,3/13/17 8:00,49.12,3.277,0,1,1
2390,3/13/17 9:00,0,0,0,0,0
2391,3/13/17 10:00,0,0,0,0,0
2392,3/13/17 11:00,0,0,0,0,0
2393,3/13/17 12:00,0,0,0,0,0
2394,3/13/17 13:00,0,0,0,0,0
2395,3/13/17 14:00,0,0,0,0,0
2396,3/13/17 15:00,0,0,0,0,0
2397,3/13/17 16:00,0,0,0,0,0
2398,3/13/17 17:00,0,0,0,0,0
2399,3/13/17 18:00,0,0,0,0,0
2400,3/13/17 19:00,50.88,3.394,0,1,1
2401,3/13/17 20:00,0,0,0,0,0
2402,3/13/17 21:00,0,0,0,0,0
2403,3/13/17 22:00,61.23,4.085,0,1,1
2404,3/13/17 23:00,173.32,11.562,0,3,3
2405,3/14/17 0:00,65.77,4.388,0,2,2
2406,3/14/17 1:00,0,0,0,0,0
2407,3/14/17 2:00,14.35,0.957,0,1,1
2408,3/14/17 3:00,0,0,0,0,0
2409,3/14/17 4:00,0,0,0,0,0
2410,3/14/17 5:00,0,0,0,0,0
2411,3/14/17 6:00,44.13,2.944,0,1,1
2412,3/14/17 7:00,0,0,0,0,0
2413,3/14/17 8:00,0,0,0,0,0
2414,3/14/17 9:00,0,0,0,0,0
2415,3/14/17 10:00,0,0,0,0,0
2416,3/14/17 11:00,97.85,6.528,0,2,2
2417,3/14/17 12:00,0,0,0,0,0
2418,3/14/17 13:00,0,0,0,0,0
2419,3/14/17 14:00,51.96,3.466,0,1,1
2420,3/14/17 15:00,0,0,0,0,0
2421,3/14/17 16:00,0,0,0,0,0
2422,3/14/17 17:00,0,0,0,0,0
2423,3/14/17 18:00,0,0,0,0,0
2424,3/14/17 19:00,0,0,0,0,0
2425,3/14/17 20:00,0,0,0,0,0
2426,3/14/17 21:00,0,0,0,0,0
2427,3/14/17 22:00,0,0,0,0,0
2428,3/14/17 23:00,0,0,0,0,0
2429,3/15/17 0:00,0,0,0,0,0
2430,3/15/17 1:00,34.1,2.275,0,1,1
2431,3/15/17 2:00,45.49,3.035,0,1,1
2432,3/15/17 3:00,169.44,11.303,0,3,3
2433,3/15/17 4:00,88.45,5.901,0,2,2
2434,3/15/17 5:00,33.94,2.264,0,1,1
2435,3/15/17 6:00,0,0,0,0,0
2436,3/15/17 7:00,0,0,0,0,0
2437,3/15/17 8:00,0,0,0,0,0
2438,3/15/17 9:00,0,0,0,0,0
2439,3/15/17 10:00,56.72,3.784,0,1,1
2440,3/15/17 11:00,0,0,0,0,0
2441,3/15/17 12:00,0,0,0,0,0
2442,3/15/17 13:00,0,0,0,0,0
2443,3/15/17 14:00,0,0,0,0,0
2444,3/15/17 15:00,0,0,0,0,0
2445,3/15/17 16:00,0,0,0,0,0
2446,3/15/17 17:00,0,0,0,0,0
2447,3/15/17 18:00,0,0,0,0,0
2448,3/15/17 19:00,0,0,0,0,0
2449,3/15/17 20:00,0,0,0,0,0
2450,3/15/17 21:00,213.53,14.245,1,3,4
2451,3/15/17 22:00,0,0,0,0,0
2452,3/15/17 23:00,113.24,7.554,0,2,2
2453,3/16/17 0:00,0,0,0,0,0
2454,3/16/17 1:00,0,0,0,0,0
2455,3/16/17 2:00,48.45,3.232,0,1,1
2456,3/16/17 3:00,54.37,3.627,0,1,1
2457,3/16/17 4:00,0,0,0,0,0
2458,3/16/17 5:00,95.09,6.343,0,2,2
2459,3/16/17 6:00,0,0,0,0,0
2460,3/16/17 7:00,5.68,0.379,1,0,1
2461,3/16/17 8:00,0,0,0,0,0
2462,3/16/17 9:00,115.65,7.715,0,2,2
2463,3/16/17 10:00,112.47,7.503,0,2,2
2464,3/16/17 11:00,0,0,0,0,0
2465,3/16/17 12:00,0,0,0,0,0
2466,3/16/17 13:00,0,0,0,0,0
2467,3/16/17 14:00,0,0,0,0,0
2468,3/16/17 15:00,0,0,0,0,0
2469,3/16/17 16:00,0,0,0,0,0
2470,3/16/17 17:00,0,0,0,0,0
2471,3/16/17 18:00,0,0,0,0,0
2472,3/16/17 19:00,40.5,2.702,0,1,1
2473,3/16/17 20:00,0,0,0,0,0
2474,3/16/17 21:00,49.2,3.282,0,1,1
2475,3/16/17 22:00,60.86,4.06,0,1,1
2476,3/16/17 23:00,0,0,0,0,0
2477,3/17/17 0:00,41.7,2.782,0,1,1
2478,3/17/17 1:00,42.48,2.834,0,1,1
2479,3/17/17 2:00,16.22,1.082,1,0,1
2480,3/17/17 3:00,0,0,0,0,0
2481,3/17/17 4:00,114.29,7.624,0,2,2
2482,3/17/17 5:00,0,0,0,0,0
2483,3/17/17 6:00,111.72,7.453,0,2,2
2484,3/17/17 7:00,0,0,0,0,0
2485,3/17/17 8:00,0,0,0,0,0
2486,3/17/17 9:00,0,0,0,0,0
2487,3/17/17 10:00,0,0,0,0,0
2488,3/17/17 11:00,0,0,0,0,0
2489,3/17/17 12:00,21.47,1.432,1,0,1
2490,3/17/17 13:00,61.34,4.092,0,1,1
2491,3/17/17 14:00,0,0,0,0,0
2492,3/17/17 15:00,0,0,0,0,0
2493,3/17/17 16:00,0,0,0,0,0
2494,3/17/17 17:00,0,0,0,0,0
2495,3/17/17 18:00,0,0,0,0,0
2496,3/17/17 19:00,13.88,0.926,0,1,1
2497,3/17/17 20:00,0,0,0,0,0
2498,3/17/17 21:00,0,0,0,0,0
2499,3/17/17 22:00,0,0,0,0,0
2500,3/17/17 23:00,0,0,0,0,0
2501,3/18/17 0:00,0,0,0,0,0
2502,3/18/17 1:00,197.86,13.199,0,4,4
2503,3/18/17 2:00,0,0,0,0,0
2504,3/18/17 3:00,60.57,4.041,0,1,1
2505,3/18/17 4:00,0,0,0,0,0
2506,3/18/17 5:00,45.16,3.013,0,1,1
2507,3/18/17 6:00,0,0,0,0,0
2508,3/18/17 7:00,0,0,0,0,0
2509,3/18/17 8:00,0,0,0,0,0
2510,3/18/17 9:00,0,0,0,0,0
2511,3/18/17 10:00,0,0,0,0,0
2512,3/18/17 11:00,61.77,4.121,0,1,1
2513,3/18/17 12:00,28.93,1.93,0,1,1
2514,3/18/17 13:00,0,0,0,0,0
2515,3/18/17 14:00,0,0,0,0,0
2516,3/18/17 15:00,0,0,0,0,0
2517,3/18/17 16:00,0,0,0,0,0
2518,3/18/17 17:00,0,0,0,0,0
2519,3/18/17 18:00,0,0,0,0,0
2520,3/18/17 19:00,0,0,0,0,0
2521,3/18/17 20:00,54.4,3.629,0,1,1
2522,3/18/17 21:00,162.43,10.836,0,3,3
2523,3/18/17 22:00,122.44,8.168,0,3,3
2524,3/18/17 23:00,0,0,0,0,0
2525,3/19/17 0:00,57.32,3.824,0,1,1
2526,3/19/17 1:00,67.76,4.52,0,2,2
2527,3/19/17 2:00,115.22,7.686,1,1,2
2528,3/19/17 3:00,126.07,8.41,0,2,2
2529,3/19/17 4:00,42.98,2.867,0,1,1
2530,3/19/17 5:00,57.04,3.805,0,1,1
2531,3/19/17 6:00,50.34,3.358,0,1,1
2532,3/19/17 7:00,56.75,3.786,0,1,1
2533,3/19/17 8:00,95.86,6.395,0,2,2
2534,3/19/17 9:00,0,0,0,0,0
2535,3/19/17 10:00,59.66,3.98,1,0,1
2536,3/19/17 11:00,29.7,1.981,1,0,1
2537,3/19/17 12:00,42.2,2.815,0,1,1
2538,3/19/17 13:00,53.36,3.56,0,1,1
2539,3/19/17 14:00,0,0,0,0,0
2540,3/19/17 15:00,0,0,0,0,0
2541,3/19/17 16:00,0,0,0,0,0
2542,3/19/17 17:00,0,0,0,0,0
2543,3/19/17 18:00,0,0,0,0,0
2544,3/19/17 19:00,59.17,3.947,0,1,1
2545,3/19/17 20:00,0,0,0,0,0
2546,3/19/17 21:00,58.94,3.932,0,1,1
2547,3/19/17 22:00,0,0,0,0,0
2548,3/19/17 23:00,0,0,0,0,0
2549,3/20/17 0:00,0,0,0,0,0
2550,3/20/17 1:00,58.58,3.908,1,0,1
2551,3/20/17 2:00,55.22,3.684,0,1,1
2552,3/20/17 3:00,116.29,7.758,0,2,2
2553,3/20/17 4:00,38.6,2.575,1,0,1
2554,3/20/17 5:00,54.86,3.66,0,1,1
2555,3/20/17 6:00,102.26,6.822,0,2,2
2556,3/20/17 7:00,44.87,2.993,0,1,1
2557,3/20/17 8:00,33.62,2.243,0,1,1
2558,3/20/17 9:00,0,0,0,0,0
2559,3/20/17 10:00,0,0,0,0,0
2560,3/20/17 11:00,0,0,0,0,0
2561,3/20/17 12:00,0,0,0,0,0
2562,3/20/17 13:00,0,0,0,0,0
2563,3/20/17 14:00,0,0,0,0,0
2564,3/20/17 15:00,0,0,0,0,0
2565,3/20/17 16:00,0,0,0,0,0
2566,3/20/17 17:00,0,0,0,0,0
2567,3/20/17 18:00,0,0,0,0,0
2568,3/20/17 19:00,0,0,0,0,0
2569,3/20/17 20:00,0,0,0,0,0
2570,3/20/17 21:00,0,0,0,0,0
2571,3/20/17 22:00,0,0,0,0,0
2572,3/20/17 23:00,0,0,0,0,0
2573,3/21/17 0:00,0,0,0,0,0
2574,3/21/17 1:00,0,0,0,0,0
2575,3/21/17 2:00,0,0,0,0,0
2576,3/21/17 3:00,0,0,0,0,0
2577,3/21/17 4:00,0,0,0,0,0
2578,3/21/17 5:00,0,0,0,0,0
2579,3/21/17 6:00,0,0,0,0,0
2580,3/21/17 7:00,0,0,0,0,0
2581,3/21/17 8:00,0,0,0,0,0
2582,3/21/17 9:00,0,0,0,0,0
2583,3/21/17 10:00,0,0,0,0,0
2584,3/21/17 11:00,127.32,8.493,0,3,3
2585,3/21/17 12:00,0,0,0,0,0
2586,3/21/17 13:00,0,0,0,0,0
2587,3/21/17 14:00,0,0,0,0,0
2588,3/21/17 15:00,0,0,0,0,0
2589,3/21/17 16:00,0,0,0,0,0
2590,3/21/17 17:00,0,0,0,0,0
2591,3/21/17 18:00,0,0,0,0,0
2592,3/21/17 19:00,0,0,0,0,0
2593,3/21/17 20:00,0,0,0,0,0
2594,3/21/17 21:00,55.7,3.716,0,1,1
2595,3/21/17 22:00,0,0,0,0,0
2596,3/21/17 23:00,109.23,7.287,0,2,2
2597,3/22/17 0:00,56.12,3.744,0,1,1
2598,3/22/17 1:00,56.9,3.796,0,1,1
2599,3/22/17 2:00,64.89,4.329,1,1,2
2600,3/22/17 3:00,58.27,3.887,0,1,1
2601,3/22/17 4:00,0,0,0,0,0
2602,3/22/17 5:00,0,0,0,0,0
2603,3/22/17 6:00,0,0,0,0,0
2604,3/22/17 7:00,57.49,3.835,0,1,1
2605,3/22/17 8:00,48.91,3.263,1,0,1
2606,3/22/17 9:00,0,0,0,0,0
2607,3/22/17 10:00,95.38,6.363,1,1,2
2608,3/22/17 11:00,0,0,0,0,0
2609,3/22/17 12:00,0,0,0,0,0
2610,3/22/17 13:00,0,0,0,0,0
2611,3/22/17 14:00,0,0,0,0,0
2612,3/22/17 15:00,0,0,0,0,0
2613,3/22/17 16:00,0,0,0,0,0
2614,3/22/17 17:00,0,0,0,0,0
2615,3/22/17 18:00,0,0,0,0,0
2616,3/22/17 19:00,0,0,0,0,0
2617,3/22/17 20:00,0,0,0,0,0
2618,3/22/17 21:00,151.04,10.076,0,3,3
2619,3/22/17 22:00,104.95,7.001,0,2,2
2620,3/22/17 23:00,100.29,6.69,0,2,2
2621,3/23/17 0:00,0,0,0,0,0
2622,3/23/17 1:00,69.91,4.664,2,0,2
2623,3/23/17 2:00,150.69,10.053,1,2,3
2624,3/23/17 3:00,92.58,6.176,0,2,2
2625,3/23/17 4:00,43.94,2.931,0,1,1
2626,3/23/17 5:00,0,0,0,0,0
2627,3/23/17 6:00,95.26,6.355,0,2,2
2628,3/23/17 7:00,31.15,2.078,0,1,1
2629,3/23/17 8:00,55.55,3.706,0,1,1
2630,3/23/17 9:00,0,0,0,0,0
2631,3/23/17 10:00,0,0,0,0,0
2632,3/23/17 11:00,0,0,0,0,0
2633,3/23/17 12:00,38.61,2.576,0,1,1
2634,3/23/17 13:00,21.93,1.463,0,1,1
2635,3/23/17 14:00,0,0,0,0,0
2636,3/23/17 15:00,0,0,0,0,0
2637,3/23/17 16:00,0,0,0,0,0
2638,3/23/17 17:00,0,0,0,0,0
2639,3/23/17 18:00,0,0,0,0,0
2640,3/23/17 19:00,97.38,6.496,0,2,2
2641,3/23/17 20:00,0,0,0,0,0
2642,3/23/17 21:00,153.42,10.234,0,3,3
2643,3/23/17 22:00,0,0,0,0,0
2644,3/23/17 23:00,0,0,0,0,0
2645,3/24/17 0:00,115.97,7.736,0,2,2
2646,3/24/17 1:00,85.33,5.693,0,2,2
2647,3/24/17 2:00,0,0,0,0,0
2648,3/24/17 3:00,0,0,0,0,0
2649,3/24/17 4:00,0,0,0,0,0
2650,3/24/17 5:00,0,0,0,0,0
2651,3/24/17 6:00,0,0,0,0,0
2652,3/24/17 7:00,0,0,0,0,0
2653,3/24/17 8:00,0,0,0,0,0
2654,3/24/17 9:00,0,0,0,0,0
2655,3/24/17 10:00,0,0,0,0,0
2656,3/24/17 11:00,0,0,0,0,0
2657,3/24/17 12:00,0,0,0,0,0
2658,3/24/17 13:00,39.26,2.619,0,2,2
2659,3/24/17 14:00,0,0,0,0,0
2660,3/24/17 15:00,0,0,0,0,0
2661,3/24/17 16:00,0,0,0,0,0
2662,3/24/17 17:00,0,0,0,0,0
2663,3/24/17 18:00,66.2,4.416,0,1,1
2664,3/24/17 19:00,0,0,0,0,0
2665,3/24/17 20:00,0,0,0,0,0
2666,3/24/17 21:00,84.92,5.665,0,2,2
2667,3/24/17 22:00,70.69,4.716,1,0,1
2668,3/24/17 23:00,0,0,0,0,0
2669,3/25/17 0:00,53.33,3.558,0,1,1
2670,3/25/17 1:00,108.47,7.236,0,3,3
2671,3/25/17 2:00,49.59,3.308,0,1,1
2672,3/25/17 3:00,0,0,0,0,0
2673,3/25/17 4:00,98.09,6.544,1,1,2
2674,3/25/17 5:00,94.54,6.307,0,2,2
2675,3/25/17 6:00,0,0,0,0,0
2676,3/25/17 7:00,54.28,3.621,0,1,1
2677,3/25/17 8:00,0,0,0,0,0
2678,3/25/17 9:00,0,0,0,0,0
2679,3/25/17 10:00,46.98,3.134,0,1,1
2680,3/25/17 11:00,0,0,0,0,0
2681,3/25/17 12:00,0,0,0,0,0
2682,3/25/17 13:00,0,0,0,0,0
2683,3/25/17 14:00,0,0,0,0,0
2684,3/25/17 15:00,0,0,0,0,0
2685,3/25/17 16:00,0,0,0,0,0
2686,3/25/17 17:00,0,0,0,0,0
2687,3/25/17 18:00,52.3,3.489,0,1,1
2688,3/25/17 19:00,141.05,9.41,0,3,3
2689,3/25/17 20:00,0,0,0,0,0
2690,3/25/17 21:00,168.31,11.228,1,2,3
2691,3/25/17 22:00,0,0,0,0,0
2692,3/25/17 23:00,0,0,0,0,0
2693,3/26/17 0:00,109.19,7.285,0,3,3
2694,3/26/17 1:00,120.34,8.028,1,1,2
2695,3/26/17 2:00,73.06,4.874,0,2,2
2696,3/26/17 3:00,0,0,0,0,0
2697,3/26/17 4:00,30.65,2.045,0,1,1
2698,3/26/17 5:00,0,0,0,0,0
2699,3/26/17 6:00,45.21,3.016,0,1,1
2700,3/26/17 7:00,117.93,7.867,0,2,2
2701,3/26/17 8:00,84.08,5.609,2,0,2
2702,3/26/17 9:00,87.52,5.839,0,2,2
2703,3/26/17 10:00,0,0,0,0,0
2704,3/26/17 11:00,50.92,3.397,0,1,1
2705,3/26/17 12:00,0,0,0,0,0
2706,3/26/17 13:00,0,0,0,0,0
2707,3/26/17 14:00,0,0,0,0,0
2708,3/26/17 15:00,0,0,0,0,0
2709,3/26/17 16:00,0,0,0,0,0
2710,3/26/17 17:00,0,0,0,0,0
2711,3/26/17 18:00,50.74,3.385,0,1,1
2712,3/26/17 19:00,0,0,0,0,0
2713,3/26/17 20:00,0,0,0,0,0
2714,3/26/17 21:00,0,0,0,0,0
2715,3/26/17 22:00,22.04,1.47,1,0,1
2716,3/26/17 23:00,45.91,3.063,0,1,1
2717,3/27/17 0:00,63.57,4.241,1,1,2
2718,3/27/17 1:00,0,0,0,0,0
2719,3/27/17 2:00,0,0,0,0,0
2720,3/27/17 3:00,106.16,7.082,0,2,2
2721,3/27/17 4:00,94.12,6.279,0,2,2
2722,3/27/17 5:00,151.9,10.133,1,2,3
2723,3/27/17 6:00,55.09,3.675,0,1,1
2724,3/27/17 7:00,99.96,6.668,1,1,2
2725,3/27/17 8:00,104.39,6.964,1,1,2
2726,3/27/17 9:00,0,0,0,0,0
2727,3/27/17 10:00,0,0,0,0,0
2728,3/27/17 11:00,0,0,0,0,0
2729,3/27/17 12:00,0,0,0,0,0
2730,3/27/17 13:00,0,0,0,0,0
2731,3/27/17 14:00,0,0,0,0,0
2732,3/27/17 15:00,0,0,0,0,0
2733,3/27/17 16:00,0,0,0,0,0
2734,3/27/17 17:00,0,0,0,0,0
2735,3/27/17 18:00,0,0,0,0,0
2736,3/27/17 19:00,0,0,0,0,0
2737,3/27/17 20:00,0,0,0,0,0
2738,3/27/17 21:00,166,11.074,1,2,3
2739,3/27/17 22:00,124.11,8.279,0,2,2
2740,3/27/17 23:00,65.67,4.381,0,2,2
2741,3/28/17 0:00,20.84,1.39,0,1,1
2742,3/28/17 1:00,124.44,8.302,0,2,2
2743,3/28/17 2:00,0,0,0,0,0
2744,3/28/17 3:00,58.1,3.876,0,1,1
2745,3/28/17 4:00,105.14,7.014,1,1,2
2746,3/28/17 5:00,41.51,2.769,0,1,1
2747,3/28/17 6:00,124.83,8.328,1,1,2
2748,3/28/17 7:00,0,0,0,0,0
2749,3/28/17 8:00,0,0,0,0,0
2750,3/28/17 9:00,0,0,0,0,0
2751,3/28/17 10:00,50.62,3.377,0,1,1
2752,3/28/17 11:00,0,0,0,0,0
2753,3/28/17 12:00,0,0,0,0,0
2754,3/28/17 13:00,0,0,0,0,0
2755,3/28/17 14:00,0,0,0,0,0
2756,3/28/17 15:00,0,0,0,0,0
2757,3/28/17 16:00,0,0,0,0,0
2758,3/28/17 17:00,0,0,0,0,0
2759,3/28/17 18:00,0,0,0,0,0
2760,3/28/17 19:00,0,0,0,0,0
2761,3/28/17 20:00,0,0,0,0,0
2762,3/28/17 21:00,0,0,0,0,0
2763,3/28/17 22:00,64.65,4.313,0,1,1
2764,3/28/17 23:00,0,0,0,0,0
2765,3/29/17 0:00,31.13,2.077,1,0,1
2766,3/29/17 1:00,72.74,4.852,0,2,2
2767,3/29/17 2:00,0,0,0,0,0
2768,3/29/17 3:00,0,0,0,0,0
2769,3/29/17 4:00,79.79,5.323,1,1,2
2770,3/29/17 5:00,36.44,2.431,0,1,1
2771,3/29/17 6:00,101.14,6.747,0,2,2
2772,3/29/17 7:00,0,0,0,0,0
2773,3/29/17 8:00,0,0,0,0,0
2774,3/29/17 9:00,30.86,2.059,0,1,1
2775,3/29/17 10:00,30.8,2.055,0,1,1
2776,3/29/17 11:00,0,0,0,0,0
2777,3/29/17 12:00,0,0,0,0,0
2778,3/29/17 13:00,0,0,0,0,0
2779,3/29/17 14:00,0,0,0,0,0
2780,3/29/17 15:00,0,0,0,0,0
2781,3/29/17 16:00,0,0,0,0,0
2782,3/29/17 17:00,0,0,0,0,0
2783,3/29/17 18:00,0,0,0,0,0
2784,3/29/17 19:00,74.73,4.985,0,2,2
2785,3/29/17 20:00,0,0,0,0,0
2786,3/29/17 21:00,168.61,11.248,0,3,3
2787,3/29/17 22:00,56.42,3.764,0,1,1
2788,3/29/17 23:00,0,0,0,0,0
2789,3/30/17 0:00,153.66,10.25,0,3,3
2790,3/30/17 1:00,0,0,0,0,0
2791,3/30/17 2:00,102.77,6.856,0,2,2
2792,3/30/17 3:00,0,0,0,0,0
2793,3/30/17 4:00,159.31,10.628,0,3,3
2794,3/30/17 5:00,185.54,12.377,0,4,4
2795,3/30/17 6:00,34.97,2.333,0,1,1
2796,3/30/17 7:00,0,0,0,0,0
2797,3/30/17 8:00,0,0,0,0,0
2798,3/30/17 9:00,0,0,0,0,0
2799,3/30/17 10:00,121.65,8.116,1,1,2
2800,3/30/17 11:00,0,0,0,0,0
2801,3/30/17 12:00,0,0,0,0,0
2802,3/30/17 13:00,28.83,1.923,0,1,1
2803,3/30/17 14:00,0,0,0,0,0
2804,3/30/17 15:00,0,0,0,0,0
2805,3/30/17 16:00,0,0,0,0,0
2806,3/30/17 17:00,0,0,0,0,0
2807,3/30/17 18:00,0,0,0,0,0
2808,3/30/17 19:00,0,0,0,0,0
2809,3/30/17 20:00,62.21,4.15,1,0,1
2810,3/30/17 21:00,59.27,3.954,1,0,1
2811,3/30/17 22:00,102.11,6.812,1,1,2
2812,3/30/17 23:00,51.06,3.406,0,1,1
2813,3/31/17 0:00,86.87,5.795,0,2,2
2814,3/31/17 1:00,0,0,0,0,0
2815,3/31/17 2:00,0,0,0,0,0
2816,3/31/17 3:00,0,0,0,0,0
2817,3/31/17 4:00,0,0,0,0,0
2818,3/31/17 5:00,0,0,0,0,0
2819,3/31/17 6:00,82.6,5.51,1,1,2
2820,3/31/17 7:00,150.31,10.027,0,3,3
2821,3/31/17 8:00,131.49,8.772,1,2,3
2822,3/31/17 9:00,0,0,0,0,0
2823,3/31/17 10:00,0,0,0,0,0
2824,3/31/17 11:00,0,0,0,0,0
2825,3/31/17 12:00,36.62,2.443,1,0,1
2826,3/31/17 13:00,25.02,1.669,0,1,1
2827,3/31/17 14:00,0,0,0,0,0
2828,3/31/17 15:00,0,0,0,0,0
2829,3/31/17 16:00,0,0,0,0,0
2830,3/31/17 17:00,0,0,0,0,0
2831,3/31/17 18:00,56.05,3.739,0,1,1
2832,3/31/17 19:00,34.6,2.308,0,1,1
2833,3/31/17 20:00,0,0,0,0,0
2834,3/31/17 21:00,111.04,7.408,0,2,2
2835,3/31/17 22:00,0,0,0,0,0
2836,3/31/17 23:00,54.2,3.616,0,1,1
2837,4/1/17 0:00,0,0,0,0,0
2838,4/1/17 1:00,38.78,2.587,0,1,1
2839,4/1/17 2:00,59.29,3.955,0,1,1
2840,4/1/17 3:00,0,0,0,0,0
2841,4/1/17 4:00,67.16,4.48,0,1,1
2842,4/1/17 5:00,56.87,3.794,0,1,1
2843,4/1/17 6:00,68.49,4.569,0,2,2
2844,4/1/17 7:00,165.2,11.021,0,3,3
2845,4/1/17 8:00,55.19,3.682,0,1,1
2846,4/1/17 9:00,0,0,0,0,0
2847,4/1/17 10:00,58.43,3.898,0,1,1
2848,4/1/17 11:00,0,0,0,0,0
2849,4/1/17 12:00,0,0,0,0,0
2850,4/1/17 13:00,0,0,0,0,0
2851,4/1/17 14:00,0,0,0,0,0
2852,4/1/17 15:00,0,0,0,0,0
2853,4/1/17 16:00,25.75,1.718,0,1,1
2854,4/1/17 17:00,0,0,0,0,0
2855,4/1/17 18:00,0,0,0,0,0
2856,4/1/17 19:00,0,0,0,0,0
2857,4/1/17 20:00,0,0,0,0,0
2858,4/1/17 21:00,0,0,0,0,0
2859,4/1/17 22:00,0,0,0,0,0
2860,4/1/17 23:00,60.66,4.047,1,0,1
2861,4/2/17 0:00,0,0,0,0,0
2862,4/2/17 1:00,0,0,0,0,0
2863,4/2/17 2:00,222.73,14.859,2,2,4
2864,4/2/17 4:00,171.82,11.462,1,3,4
2865,4/2/17 5:00,104.96,7.002,1,1,2
2866,4/2/17 6:00,58.76,3.92,0,1,1
2867,4/2/17 7:00,53.65,3.579,0,1,1
2868,4/2/17 8:00,43.1,2.875,1,0,1
2869,4/2/17 9:00,0,0,0,0,0
2870,4/2/17 10:00,0,0,0,0,0
2871,4/2/17 11:00,0,0,0,0,0
2872,4/2/17 12:00,0,0,0,0,0
2873,4/2/17 13:00,34.21,2.282,0,1,1
2874,4/2/17 14:00,0,0,0,0,0
2875,4/2/17 15:00,0,0,0,0,0
2876,4/2/17 16:00,0,0,0,0,0
2877,4/2/17 17:00,0,0,0,0,0
2878,4/2/17 18:00,0,0,0,0,0
2879,4/2/17 19:00,0,0,0,0,0
2880,4/2/17 20:00,0,0,0,0,0
2881,4/2/17 21:00,57.53,3.838,0,1,1
2882,4/2/17 22:00,166.01,11.075,2,1,3
2883,4/2/17 23:00,0,0,0,0,0
2884,4/3/17 0:00,89.29,5.957,1,1,2
2885,4/3/17 1:00,14.95,0.997,0,1,1
2886,4/3/17 2:00,57.13,3.811,0,1,1
2887,4/3/17 3:00,56.81,3.79,1,0,1
2888,4/3/17 4:00,102.91,6.865,0,2,2
2889,4/3/17 5:00,59.03,3.938,1,0,1
2890,4/3/17 6:00,105.23,7.02,0,2,2
