"","X","pumps","datetimehourly","section","holiday","workday","weathertype","atemp","atemX","totalsales","quantity","newcustomer","returningcustomer","day.rushhour","day.rushhour.pumps","day.delivery.expected","day.delivery.expected.accuracy","day.consump.ave","timedatepos","day_col","month_col","year_col","second_col","min_col","hour_col","queueline"
"756",756,11,"1/3/17 15:00",3,0,1,1,16.3,61.34,42.36,2.826,0,1,0,NA,NA,NA,NA,"2017-01-03 15:00:00",3,1,2017,0,0,15,11
"757",757,1,"1/3/17 16:00",3,0,1,1,16.2,61.16,41.42,2.763,0,1,0,NA,NA,NA,NA,"2017-01-03 16:00:00",3,1,2017,0,0,16,1
"758",758,6,"1/3/17 17:00",3,0,1,1,16.4,61.52,54.49,3.635,0,1,0,NA,NA,NA,NA,"2017-01-03 17:00:00",3,1,2017,0,0,17,6
"759",759,0,"1/3/17 18:00",3,0,1,1,16.6,61.88,163.73,10.923,0,3,0,NA,NA,NA,NA,"2017-01-03 18:00:00",3,1,2017,0,0,18,0
"760",760,0,"1/3/17 19:00",3,0,1,1,15.4,59.72,0,0,0,0,0,NA,NA,NA,NA,"2017-01-03 19:00:00",3,1,2017,0,0,19,0
"761",761,0,"1/3/17 20:00",3,0,1,1,17.2,62.96,0,0,0,0,0,NA,NA,NA,NA,"2017-01-03 20:00:00",3,1,2017,0,0,20,0
"762",762,0,"1/3/17 21:00",3,0,1,1,16.12857143,61.03142857,0,0,0,0,0,NA,NA,NA,NA,"2017-01-03 21:00:00",3,1,2017,0,0,21,0
"763",763,0,"1/3/17 22:00",4,0,1,1,15.05714286,59.10285714,0,0,0,0,0,NA,NA,NA,NA,"2017-01-03 22:00:00",3,1,2017,0,0,22,0
"764",764,0,"1/3/17 23:00",4,0,1,1,13.98571429,57.17428571,0,0,0,0,0,NA,NA,NA,NA,"2017-01-03 23:00:00",3,1,2017,0,0,23,0
"765",765,0,"1/4/17 0:00",4,0,1,1,12.91428571,55.24571429,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 00:00:00",4,1,2017,0,0,0,0
"766",766,0,"1/4/17 1:00",4,0,1,1,11.84285714,53.31714286,26.08,1.74,0,1,0,NA,NA,NA,NA,"2017-01-04 01:00:00",4,1,2017,0,0,1,0
"767",767,0,"1/4/17 2:00",4,0,1,1,10.77142857,51.38857143,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 02:00:00",4,1,2017,0,0,2,0
"768",768,0,"1/4/17 3:00",4,0,1,1,9.7,49.46,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 03:00:00",4,1,2017,0,0,3,0
"769",769,1,"1/4/17 4:00",4,0,1,1,10.26666667,50.48,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 04:00:00",4,1,2017,0,0,4,1
"770",770,0,"1/4/17 5:00",1,0,1,1,10.83333333,51.5,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 05:00:00",4,1,2017,0,0,5,0
"771",771,0,"1/4/17 6:00",1,0,1,1,11.4,52.52,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 06:00:00",4,1,2017,0,0,6,0
"772",772,0,"1/4/17 7:00",1,0,1,1,11.96666667,53.54,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 07:00:00",4,1,2017,0,0,7,0
"773",773,0,"1/4/17 8:00",1,0,1,1,12.53333333,54.56,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 08:00:00",4,1,2017,0,0,8,0
"774",774,0,"1/4/17 9:00",1,0,1,1,13.1,55.58,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 09:00:00",4,1,2017,0,0,9,0
"775",775,0,"1/4/17 10:00",1,0,1,1,13.66666667,56.6,104.84,6.994,0,2,0,NA,NA,NA,NA,"2017-01-04 10:00:00",4,1,2017,0,0,10,0
"776",776,1,"1/4/17 11:00",2,0,1,1,14.23333333,57.62,55.15,3.679,0,1,0,NA,NA,NA,NA,"2017-01-04 11:00:00",4,1,2017,0,0,11,1
"777",777,0,"1/4/17 12:00",2,0,1,1,14.8,58.64,42.24,2.818,1,0,0,NA,NA,NA,NA,"2017-01-04 12:00:00",4,1,2017,0,0,12,0
"778",778,1,"1/4/17 13:00",2,0,1,1,18.8,65.84,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 13:00:00",4,1,2017,0,0,13,1
"779",779,0,"1/4/17 14:00",2,0,1,1,21,69.8,36.29,2.421,0,1,0,NA,NA,NA,NA,"2017-01-04 14:00:00",4,1,2017,0,0,14,0
"780",780,2,"1/4/17 15:00",3,0,1,1,21.3,70.34,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 15:00:00",4,1,2017,0,0,15,2
"781",781,0,"1/4/17 16:00",3,0,1,1,20.4,68.72,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 16:00:00",4,1,2017,0,0,16,0
"782",782,0,"1/4/17 17:00",3,0,1,1,19.86666667,67.76,34.78,2.32,0,1,0,NA,NA,NA,NA,"2017-01-04 17:00:00",4,1,2017,0,0,17,0
"783",783,1,"1/4/17 18:00",3,0,1,1,19.33333333,66.8,157.88,10.532,1,2,0,NA,NA,NA,NA,"2017-01-04 18:00:00",4,1,2017,0,0,18,1
"784",784,0,"1/4/17 19:00",3,0,1,1,18.8,65.84,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 19:00:00",4,1,2017,0,0,19,0
"785",785,0,"1/4/17 20:00",3,0,1,1,18,64.4,181.18,12.087,1,2,0,NA,NA,NA,NA,"2017-01-04 20:00:00",4,1,2017,0,0,20,0
"786",786,0,"1/4/17 21:00",3,0,1,1,18.2,64.76,49.51,3.303,0,1,0,NA,NA,NA,NA,"2017-01-04 21:00:00",4,1,2017,0,0,21,0
"787",787,0,"1/4/17 22:00",4,0,1,1,19.3,66.74,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 22:00:00",4,1,2017,0,0,22,0
"788",788,0,"1/4/17 23:00",4,0,1,1,18.8,65.84,0,0,0,0,0,NA,NA,NA,NA,"2017-01-04 23:00:00",4,1,2017,0,0,23,0
"789",789,0,"1/5/17 0:00",4,0,1,1,17.85,64.13,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 00:00:00",5,1,2017,0,0,0,0
"790",790,0,"1/5/17 1:00",4,0,1,1,16.9,62.42,27.99,1.867,0,1,0,NA,NA,NA,NA,"2017-01-05 01:00:00",5,1,2017,0,0,1,0
"791",791,0,"1/5/17 2:00",4,0,1,1,15.95,60.71,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 02:00:00",5,1,2017,0,0,2,0
"792",792,0,"1/5/17 3:00",4,0,1,1,15,59,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 03:00:00",5,1,2017,0,0,3,0
"793",793,0,"1/5/17 4:00",4,0,1,1,14.92222222,58.86,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 04:00:00",5,1,2017,0,0,4,0
"794",794,1,"1/5/17 5:00",1,0,1,1,14.84444444,58.72,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 05:00:00",5,1,2017,0,0,5,1
"795",795,0,"1/5/17 6:00",1,0,1,1,14.76666667,58.58,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 06:00:00",5,1,2017,0,0,6,0
"796",796,3,"1/5/17 7:00",1,0,1,1,14.68888889,58.44,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 07:00:00",5,1,2017,0,0,7,3
"797",797,1,"1/5/17 8:00",1,0,1,1,14.61111111,58.3,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 08:00:00",5,1,2017,0,0,8,1
"798",798,1,"1/5/17 9:00",1,0,1,1,14.53333333,58.16,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 09:00:00",5,1,2017,0,0,9,1
"799",799,2,"1/5/17 10:00",1,0,1,1,14.45555556,58.02,119.53,7.974,0,2,0,NA,NA,NA,NA,"2017-01-05 10:00:00",5,1,2017,0,0,10,2
"800",800,0,"1/5/17 11:00",2,0,1,1,14.37777778,57.88,116.92,7.8,0,2,0,NA,NA,NA,NA,"2017-01-05 11:00:00",5,1,2017,0,0,11,0
"801",801,1,"1/5/17 12:00",2,0,1,1,14.3,57.74,57.17,3.814,0,1,0,NA,NA,NA,NA,"2017-01-05 12:00:00",5,1,2017,0,0,12,1
"802",802,1,"1/5/17 13:00",2,0,1,1,17.3,63.14,56.96,3.8,0,1,0,NA,NA,NA,NA,"2017-01-05 13:00:00",5,1,2017,0,0,13,1
"803",803,0,"1/5/17 14:00",2,0,1,1,17.6,63.68,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 14:00:00",5,1,2017,0,0,14,0
"804",804,0,"1/5/17 15:00",3,0,1,1,19.7,67.46,59.03,3.938,0,1,0,NA,NA,NA,NA,"2017-01-05 15:00:00",5,1,2017,0,0,15,0
"805",805,1,"1/5/17 16:00",3,0,1,1,19.75,67.55,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 16:00:00",5,1,2017,0,0,16,1
"806",806,0,"1/5/17 17:00",3,0,1,1,19.8,67.64,50.67,3.38,0,1,0,NA,NA,NA,NA,"2017-01-05 17:00:00",5,1,2017,0,0,17,0
"807",807,0,"1/5/17 18:00",3,0,1,1,18.65,65.57,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 18:00:00",5,1,2017,0,0,18,0
"808",808,1,"1/5/17 19:00",3,0,1,1,17.5,63.5,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 19:00:00",5,1,2017,0,0,19,1
"809",809,0,"1/5/17 20:00",3,0,1,1,17.09285714,62.76714286,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 20:00:00",5,1,2017,0,0,20,0
"810",810,0,"1/5/17 21:00",3,0,1,1,16.68571429,62.03428571,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 21:00:00",5,1,2017,0,0,21,0
"811",811,0,"1/5/17 22:00",4,0,1,1,16.27857143,61.30142857,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 22:00:00",5,1,2017,0,0,22,0
"812",812,0,"1/5/17 23:00",4,0,1,1,15.87142857,60.56857143,0,0,0,0,0,NA,NA,NA,NA,"2017-01-05 23:00:00",5,1,2017,0,0,23,0
"813",813,0,"1/6/17 0:00",4,0,1,1,15.46428571,59.83571429,0,0,0,0,0,NA,NA,NA,NA,"2017-01-06 00:00:00",6,1,2017,0,0,0,0
"814",814,0,"1/6/17 1:00",4,0,1,1,15.05714286,59.10285714,0,0,0,0,0,NA,NA,NA,NA,"2017-01-06 01:00:00",6,1,2017,0,0,1,0
"815",815,0,"1/6/17 2:00",4,0,1,1,14.65,58.37,0,0,0,0,0,NA,NA,NA,NA,"2017-01-06 02:00:00",6,1,2017,0,0,2,0
"816",816,0,"1/6/17 3:00",4,0,1,1,14.24285714,57.63714286,0,0,0,0,0,NA,NA,NA,NA,"2017-01-06 03:00:00",6,1,2017,0,0,3,0
"817",817,0,"1/6/17 4:00",4,0,1,1,13.83571429,56.90428571,0,0,0,0,0,NA,NA,NA,NA,"2017-01-06 04:00:00",6,1,2017,0,0,4,0
"818",818,0,"1/6/17 5:00",1,0,1,1,13.42857143,56.17142857,0,0,0,0,0,NA,NA,NA,NA,"2017-01-06 05:00:00",6,1,2017,0,0,5,0
"819",819,0,"1/6/17 6:00",1,0,1,1,13.02142857,55.43857143,0,0,0,0,0,NA,NA,NA,NA,"2017-01-06 06:00:00",6,1,2017,0,0,6,0
"820",820,1,"1/6/17 7:00",1,0,1,1,12.61428571,54.70571429,47.71,3.183,0,1,0,NA,NA,NA,NA,"2017-01-06 07:00:00",6,1,2017,0,0,7,1
