"","datetimehour","pt100_h2","pt11_h2","pt200_pressure","pt250_pressure","pt930_left","pt931_right","asDate","day_col","month_col","year_col","second_col","min_col","hour_col"
"8488","03/03/2017 00:30:00 ",127.459487915,126.779510498,206.0908508301,773.5098266602,109.96875,124.1840286255,2017-03-03 00:30:00,3,3,2017,0,30,0
"8489","03/03/2017 00:20:00 ",108.868637085,108.211807251,206.0908508301,774.0885620117,110.1284713745,124.34375,2017-03-03 00:20:00,3,3,2017,0,20,0
"8490","03/03/2017 00:10:00 ",81.8865737915,81.258682251,206.0908508301,774.0885620117,110.2083358765,124.5034713745,2017-03-03 00:10:00,3,3,2017,0,10,0
"8491","03/03/2017 00:00:00 ",58.6660881042,58.2986106873,206.3802032471,774.3778686523,110.2083358765,124.263885498,2017-03-03 00:00:00,3,3,2017,0,0,0
"8492","02/03/2017 23:50:00 ",34.4328689575,33.9409713745,206.3802032471,774.3778686523,110.2083358765,124.1840286255,2017-03-02 23:50:00,2,3,2017,0,50,23
"8493","02/03/2017 23:40:00 ",34.4328689575,33.9409713745,206.0908508301,774.3778686523,110.2083358765,124.1041641235,2017-03-02 23:40:00,2,3,2017,0,40,23
"8494","02/03/2017 23:30:00 ",34.4328689575,33.9409713745,206.0908508301,774.6672363281,110.288192749,124.1041641235,2017-03-02 23:30:00,2,3,2017,0,30,23
"8495","02/03/2017 23:20:00 ",34.5052070618,33.9409713745,206.0908508301,774.6672363281,110.368057251,124.1840286255,2017-03-02 23:20:00,2,3,2017,0,20,23
"8496","02/03/2017 23:10:00 ",34.5052070618,33.9409713745,206.0908508301,774.6672363281,110.368057251,124.34375,2017-03-02 23:10:00,2,3,2017,0,10,23
"8497","02/03/2017 23:00:00 ",34.5052070618,33.9409713745,206.0908508301,774.6672363281,110.5277786255,124.663192749,2017-03-02 23:00:00,2,3,2017,0,0,23
"8498","02/03/2017 22:50:00 ",34.6498832703,33.9409713745,206.3802032471,774.6672363281,110.607635498,125.0625,2017-03-02 22:50:00,2,3,2017,0,50,22
"8499","02/03/2017 22:40:00 ",34.6498832703,34.140625,206.0908508301,774.6672363281,110.607635498,125.5416641235,2017-03-02 22:40:00,2,3,2017,0,40,22
"8500","02/03/2017 22:30:00 ",34.7222213745,34.140625,206.0908508301,774.6672363281,110.6875,125.9409713745,2017-03-02 22:30:00,2,3,2017,0,30,22
"8501","02/03/2017 22:20:00 ",34.7222213745,34.140625,213.3246459961,813.4403686523,110.607635498,126.180557251,2017-03-02 22:20:00,2,3,2017,0,20,22
"8502","02/03/2017 22:10:00 ",34.7222213745,34.140625,248.046875,842.3755493164,110.368057251,126.100692749,2017-03-02 22:10:00,2,3,2017,0,10,22
"8503","02/03/2017 22:00:00 ",34.7945594788,34.140625,248.046875,842.3755493164,110.5277786255,126.2604141235,2017-03-02 22:00:00,2,3,2017,0,0,22
"8504","02/03/2017 21:50:00 ",34.7945594788,34.140625,247.757522583,842.3755493164,110.607635498,125.461807251,2017-03-02 21:50:00,2,3,2017,0,50,21
"8505","02/03/2017 21:40:00 ",34.866897583,34.3402786255,246.310760498,846.4265136719,110.6875,125.861114502,2017-03-02 21:40:00,2,3,2017,0,40,21
"8506","02/03/2017 21:30:00 ",34.866897583,34.140625,282.1903991699,841.2182006836,110.767364502,126.100692749,2017-03-02 21:30:00,2,3,2017,0,30,21
"8507","02/03/2017 21:20:00 ",34.866897583,34.3402786255,282.1903991699,841.5075073242,111.006942749,126.2604141235,2017-03-02 21:20:00,2,3,2017,0,20,21
"8508","02/03/2017 21:10:00 ",35.0115737915,34.3402786255,281.032989502,842.3755493164,111.086807251,126.3402786255,2017-03-02 21:10:00,2,3,2017,0,10,21
"8509","02/03/2017 21:00:00 ",35.0115737915,34.3402786255,313.1510314941,806.4959716797,111.326385498,126.579864502,2017-03-02 21:00:00,2,3,2017,0,0,21
"8510","02/03/2017 20:50:00 ",35.0115737915,34.3402786255,353.0816040039,834.2737426758,111.40625,126.7395858765,2017-03-02 20:50:00,2,3,2017,0,50,20
"8511","02/03/2017 20:40:00 ",35.0839118958,34.3402786255,378.2552185059,844.1116943359,111.5659713745,126.9791641235,2017-03-02 20:40:00,2,3,2017,0,40,20
"8512","02/03/2017 20:30:00 ",37.2540512085,36.7361106873,372.1788330078,844.4010620117,111.725692749,127.138885498,2017-03-02 20:30:00,2,3,2017,0,30,20
"8513","02/03/2017 20:20:00 ",41.2326393127,40.7291679382,360.6047363281,844.4010620117,111.8854141235,127.298614502,2017-03-02 20:20:00,2,3,2017,0,20,20
"8514","02/03/2017 20:10:00 ",40.436920166,44.921875,352.2135314941,844.1116943359,112.125,127.538192749,2017-03-02 20:10:00,2,3,2017,0,10,20
"8515","02/03/2017 20:00:00 ",49.9855308533,49.3142356873,336.0098266602,844.1116943359,112.3645858765,127.9375,2017-03-02 20:00:00,2,3,2017,0,0,20
"8516","02/03/2017 19:50:00 ",55.0491905212,54.305557251,322.6996459961,844.1116943359,112.6041641235,128.1770782471,2017-03-02 19:50:00,2,3,2017,0,50,19
"8517","02/03/2017 19:40:00 ",55.0491905212,59.0972213745,313.1510314941,844.1116943359,112.6840286255,128.4965209961,2017-03-02 19:40:00,2,3,2017,0,40,19
"8518","02/03/2017 19:30:00 ",60.3298606873,64.0885391235,293.764465332,845.2691040039,112.923614502,128.65625,2017-03-02 19:30:00,2,3,2017,0,30,19
"8519","02/03/2017 19:20:00 ",69.5891189575,68.8802108765,323.5677185059,842.6649169922,113.0833358765,128.975692749,2017-03-02 19:20:00,2,3,2017,0,20,19
"8520","02/03/2017 19:10:00 ",74.5804367065,73.8715286255,311.125579834,842.6649169922,113.3229141235,129.1354217529,2017-03-02 19:10:00,2,3,2017,0,10,19
"8521","02/03/2017 19:00:00 ",79.571762085,78.8628463745,298.1047363281,842.3755493164,113.5625,129.055557251,2017-03-02 19:00:00,2,3,2017,0,0,19
"8522","02/03/2017 18:50:00 ",81.163192749,83.8541641235,285.6626281738,842.3755493164,114.1215286255,128.8958282471,2017-03-02 18:50:00,2,3,2017,0,50,18
"8523","02/03/2017 18:40:00 ",89.4820632935,88.845489502,272.9311218262,842.3755493164,114.5208358765,129.1354217529,2017-03-02 18:40:00,2,3,2017,0,40,18
"8524","02/03/2017 18:30:00 ",94.545715332,94.0364608765,259.0422363281,823.8570556641,114.7604141235,129.5347290039,2017-03-02 18:30:00,2,3,2017,0,30,18
"8525","02/03/2017 18:20:00 ",96.9328689575,99.0277786255,295.2112121582,848.451965332,115.079864502,130.09375,2017-03-02 18:20:00,2,3,2017,0,20,18
"8526","02/03/2017 18:10:00 ",104.600692749,104.0190963745,318.6487121582,844.1116943359,115.319442749,130.5729217529,2017-03-02 18:10:00,2,3,2017,0,10,18
"8527","02/03/2017 18:00:00 ",108.9409713745,109.0104141235,366.6811218262,832.5375976562,115.399307251,130.732635498,2017-03-02 18:00:00,2,3,2017,0,0,18
"8528","02/03/2017 17:50:00 ",114.728012085,114.001739502,392.4334411621,839.7714233398,115.399307251,130.9722290039,2017-03-02 17:50:00,2,3,2017,0,50,17
"8529","02/03/2017 17:40:00 ",116.898147583,116.1979141235,458.1163330078,849.3200073242,115.399307251,130.5729217529,2017-03-02 17:40:00,2,3,2017,0,40,17
"8530","02/03/2017 17:30:00 ",116.898147583,116.1979141235,458.1163330078,849.3200073242,115.5590286255,130.892364502,2017-03-02 17:30:00,2,3,2017,0,30,17
"8531","02/03/2017 17:20:00 ",116.898147583,116.1979141235,458.1163330078,848.7413330078,115.71875,131.131942749,2017-03-02 17:20:00,2,3,2017,0,20,17
"8532","02/03/2017 17:10:00 ",116.898147583,116.1979141235,458.6950378418,848.451965332,115.71875,131.2916717529,2017-03-02 17:10:00,2,3,2017,0,10,17
"8533","02/03/2017 17:00:00 ",116.8258132935,116.1979141235,458.6950378418,848.451965332,115.5590286255,130.9722290039,2017-03-02 17:00:00,2,3,2017,0,0,17
"8534","02/03/2017 16:50:00 ",116.8258132935,116.1979141235,458.1163330078,847.8732910156,115.5590286255,131.131942749,2017-03-02 16:50:00,2,3,2017,0,50,16
"8535","02/03/2017 16:40:00 ",116.8258132935,116.1979141235,458.1163330078,847.2945556641,115.5590286255,131.131942749,2017-03-02 16:40:00,2,3,2017,0,40,16
"8536","02/03/2017 16:30:00 ",116.7534713745,115.998260498,458.1163330078,847.0051879883,115.4791641235,131.6909790039,2017-03-02 16:30:00,2,3,2017,0,30,16
"8537","02/03/2017 16:20:00 ",117.8385391235,116.9965286255,455.2228088379,846.7158813477,115.4791641235,131.6909790039,2017-03-02 16:20:00,2,3,2017,0,20,16
"8538","02/03/2017 16:10:00 ",120.4427108765,121.788192749,444.516784668,846.4265136719,115.1597213745,130.9722290039,2017-03-02 16:10:00,2,3,2017,0,10,16
"8539","02/03/2017 16:00:00 ",127.0254592896,126.579864502,428.313079834,845.8477783203,115.399307251,130.892364502,2017-03-02 16:00:00,2,3,2017,0,0,16
"8540","02/03/2017 15:50:00 ",129.484954834,131.171875,414.1348266602,845.5584716797,115.319442749,130.892364502,2017-03-02 15:50:00,2,3,2017,0,50,15
"8541","02/03/2017 15:40:00 ",135.4166717529,135.9635467529,399.9566040039,845.5584716797,115.079864502,130.3333282471,2017-03-02 15:40:00,2,3,2017,0,40,15
"8542","02/03/2017 15:30:00 ",136.501739502,140.7552032471,382.595489502,847.2945556641,115,130.3333282471,2017-03-02 15:30:00,2,3,2017,0,30,15
"8543","02/03/2017 15:20:00 ",138.165512085,145.7465209961,414.1348266602,845.5584716797,114.7604141235,130.493057251,2017-03-02 15:20:00,2,3,2017,0,20,15
"8544","02/03/2017 15:10:00 ",148.0034790039,150.7378540039,398.5098266602,845.8477783203,114.5208358765,130.2534790039,2017-03-02 15:10:00,2,3,2017,0,10,15
"8545","02/03/2017 15:00:00 ",140.842010498,155.7291717529,437.5723266602,845.2691040039,113.961807251,129.774307251,2017-03-02 15:00:00,2,3,2017,0,0,15
"8546","02/03/2017 14:50:00 ",140.7696685791,160.920135498,421.657989502,845.8477783203,113.163192749,129.1354217529,2017-03-02 14:50:00,2,3,2017,0,50,14
"8547","02/03/2017 14:40:00 ",151.6203765869,162.717010498,459.2737121582,843.5329589844,113.3229141235,129.375,2017-03-02 14:40:00,2,3,2017,0,40,14
"8548","02/03/2017 14:30:00 ",151.6203765869,162.717010498,459.2737121582,843.5329589844,113.0833358765,129.454864502,2017-03-02 14:30:00,2,3,2017,0,30,14
"8549","02/03/2017 14:20:00 ",152.9947967529,162.517364502,458.984375,842.954284668,112.923614502,129.1354217529,2017-03-02 14:20:00,2,3,2017,0,20,14
"8550","02/03/2017 14:10:00 ",148.654510498,163.914932251,454.9334411621,842.6649169922,112.6041641235,127.538192749,2017-03-02 14:10:00,2,3,2017,0,10,14
"8551","02/03/2017 14:00:00 ",142.2164306641,156.5277709961,444.516784668,842.0862426758,113.0833358765,127.857635498,2017-03-02 14:00:00,2,3,2017,0,0,14
"8552","02/03/2017 13:50:00 ",131.076385498,131.7708282471,425.4195556641,842.0862426758,112.923614502,127.6979141235,2017-03-02 13:50:00,2,3,2017,0,50,13
"8553","02/03/2017 13:40:00 ",90.711807251,90.0434036255,421.9473266602,847.2945556641,113.0034713745,127.7777786255,2017-03-02 13:40:00,2,3,2017,0,40,13
"8554","02/03/2017 13:30:00 ",76.967590332,76.267364502,460.4311218262,847.8732910156,112.524307251,126.579864502,2017-03-02 13:30:00,2,3,2017,0,30,13
"8555","02/03/2017 13:20:00 ",76.750579834,76.0677108765,460.141784668,847.2945556641,112.6840286255,126.6597213745,2017-03-02 13:20:00,2,3,2017,0,20,13
"8556","02/03/2017 13:10:00 ",76.678237915,76.0677108765,459.563079834,847.0051879883,112.6840286255,127.138885498,2017-03-02 13:10:00,2,3,2017,0,10,13
"8557","02/03/2017 13:00:00 ",76.461227417,76.0677108765,459.2737121582,846.7158813477,112.3645858765,126.5,2017-03-02 13:00:00,2,3,2017,0,0,13
"8558","02/03/2017 12:50:00 ",76.3165512085,75.868057251,458.984375,845.8477783203,112.204864502,125.9409713745,2017-03-02 12:50:00,2,3,2017,0,50,12
"8559","02/03/2017 12:40:00 ",74.21875,77.0659713745,458.1163330078,845.5584716797,112.204864502,125.5416641235,2017-03-02 12:40:00,2,3,2017,0,40,12
"8560","02/03/2017 12:30:00 ",78.7760391235,81.258682251,443.359375,845.2691040039,112.125,125.461807251,2017-03-02 12:30:00,2,3,2017,0,30,12
"8561","02/03/2017 12:20:00 ",86.443862915,85.850692749,427.4450378418,845.5584716797,112.125,125.0625,2017-03-02 12:20:00,2,3,2017,0,20,12
"8562","02/03/2017 12:10:00 ",90.711807251,90.0434036255,432.0746459961,831.3801879883,111.9652786255,124.663192749,2017-03-02 12:10:00,2,3,2017,0,10,12
"8563","02/03/2017 12:00:00 ",93.3159713745,92.638885498,450.3038330078,844.9797363281,111.8854141235,124.5034713745,2017-03-02 12:00:00,2,3,2017,0,0,12
"8564","02/03/2017 11:50:00 ",97.65625,97.03125,435.546875,844.9797363281,111.725692749,124.1840286255,2017-03-02 11:50:00,2,3,2017,0,50,11
"8565","02/03/2017 11:40:00 ",102.2858810425,101.623260498,420.2112121582,844.9797363281,111.5659713745,124.34375,2017-03-02 11:40:00,2,3,2017,0,40,11
"8566","02/03/2017 11:30:00 ",106.843170166,106.2152786255,402.8501281738,845.2691040039,111.40625,123.944442749,2017-03-02 11:30:00,2,3,2017,0,30,11
"8567","02/03/2017 11:20:00 ",111.4728012085,110.8072891235,442.780670166,844.1116943359,111.1666641235,123.704864502,2017-03-02 11:20:00,2,3,2017,0,20,11
"8568","02/03/2017 11:10:00 ",114.728012085,115.5989608765,427.734375,843.8223266602,111.006942749,123.305557251,2017-03-02 11:10:00,2,3,2017,0,10,11
"8569","02/03/2017 11:00:00 ",120.7320632935,119.991317749,413.266784668,843.5329589844,110.767364502,122.6666641235,2017-03-02 11:00:00,2,3,2017,0,0,11
"8570","02/03/2017 10:50:00 ",123.336227417,124.782989502,399.9566040039,843.5329589844,110.6875,122.586807251,2017-03-02 10:50:00,2,3,2017,0,50,10
"8571","02/03/2017 10:40:00 ",130.2083282471,129.5746459961,384.9103088379,842.954284668,110.5277786255,122.90625,2017-03-02 10:40:00,2,3,2017,0,40,10
"8572","02/03/2017 10:30:00 ",134.9102935791,134.1666717529,371.0214233398,842.954284668,110.288192749,122.986114502,2017-03-02 10:30:00,2,3,2017,0,30,10
"8573","02/03/2017 10:20:00 ",136.429397583,138.9583282471,359.4473266602,823.2783813477,110.1284713745,123.3854141235,2017-03-02 10:20:00,2,3,2017,0,20,10
"8574","02/03/2017 10:10:00 ",138.165512085,144.149307251,411.2413330078,820.6741943359,109.888885498,123.4652786255,2017-03-02 10:10:00,2,3,2017,0,10,10
"8575","02/03/2017 10:00:00 ",145.1822967529,144.548614502,458.6950378418,844.9797363281,109.569442749,123.3854141235,2017-03-02 10:00:00,2,3,2017,0,0,10
"8576","02/03/2017 09:50:00 ",145.109954834,144.548614502,458.6950378418,844.4010620117,109.4097213745,123.0659713745,2017-03-02 09:50:00,2,3,2017,0,50,9
"8577","02/03/2017 09:40:00 ",145.037612915,144.548614502,458.1163330078,844.9797363281,109.0902786255,122.3472213745,2017-03-02 09:40:00,2,3,2017,0,40,9
"8578","02/03/2017 09:30:00 ",145.037612915,144.149307251,458.1163330078,844.9797363281,108.930557251,121.868057251,2017-03-02 09:30:00,2,3,2017,0,30,9
"8579","02/03/2017 09:20:00 ",145.037612915,144.548614502,458.1163330078,844.9797363281,108.53125,121.7083358765,2017-03-02 09:20:00,2,3,2017,0,20,9
"8580","02/03/2017 09:10:00 ",145.037612915,144.149307251,458.6950378418,845.2691040039,108.131942749,121.7083358765,2017-03-02 09:10:00,2,3,2017,0,10,9
"8581","02/03/2017 09:00:00 ",144.9652709961,144.149307251,458.6950378418,845.2691040039,107.8125,121.7083358765,2017-03-02 09:00:00,2,3,2017,0,0,9
"8582","02/03/2017 08:50:00 ",140.4803314209,149.140625,444.516784668,845.2691040039,107.493057251,121.7083358765,2017-03-02 08:50:00,2,3,2017,0,50,8
"8583","02/03/2017 08:40:00 ",139.539932251,154.53125,433.2320556641,845.2691040039,107.3333358765,121.46875,2017-03-02 08:40:00,2,3,2017,0,40,8
"8584","02/03/2017 08:30:00 ",152.054397583,159.522567749,430.6278991699,843.5329589844,107.013885498,121.3090286255,2017-03-02 08:30:00,2,3,2017,0,30,8
"8585","02/03/2017 08:20:00 ",152.34375,159.522567749,452.907989502,840.9288330078,107.09375,121.149307251,2017-03-02 08:20:00,2,3,2017,0,20,8
"8586","02/03/2017 08:10:00 ",151.548034668,159.522567749,452.907989502,840.9288330078,107.09375,120.9895858765,2017-03-02 08:10:00,2,3,2017,0,10,8
"8587","02/03/2017 08:00:00 ",152.34375,159.7222290039,453.1973266602,841.2182006836,107.173614502,120.9097213745,2017-03-02 08:00:00,2,3,2017,0,0,8
"8588","02/03/2017 07:50:00 ",152.054397583,159.7222290039,453.4866943359,841.2182006836,107.173614502,120.75,2017-03-02 07:50:00,2,3,2017,0,50,7
"8589","02/03/2017 07:40:00 ",151.475692749,159.921875,453.4866943359,841.5075073242,107.3333358765,120.9895858765,2017-03-02 07:40:00,2,3,2017,0,40,7
"8590","02/03/2017 07:30:00 ",152.054397583,159.921875,453.7760314941,841.5075073242,107.413192749,121.3090286255,2017-03-02 07:30:00,2,3,2017,0,30,7
"8591","02/03/2017 07:20:00 ",152.2714080811,159.921875,453.7760314941,842.0862426758,107.5729141235,121.548614502,2017-03-02 07:20:00,2,3,2017,0,20,7
"8592","02/03/2017 07:10:00 ",151.6927032471,159.921875,454.3547363281,842.0862426758,107.5729141235,121.788192749,2017-03-02 07:10:00,2,3,2017,0,10,7
"8593","02/03/2017 07:00:00 ",152.054397583,160.1215209961,454.3547363281,842.3755493164,107.5729141235,121.788192749,2017-03-02 07:00:00,2,3,2017,0,0,7
"8594","02/03/2017 06:50:00 ",152.4160919189,160.1215209961,454.6441040039,842.0862426758,107.493057251,121.7083358765,2017-03-02 06:50:00,2,3,2017,0,50,6
"8595","02/03/2017 06:40:00 ",152.560760498,160.1215209961,454.6441040039,842.3755493164,107.493057251,121.7083358765,2017-03-02 06:40:00,2,3,2017,0,40,6
"8596","02/03/2017 06:30:00 ",150.896987915,160.5208282471,454.9334411621,842.3755493164,107.5729141235,121.548614502,2017-03-02 06:30:00,2,3,2017,0,30,6
"8597","02/03/2017 06:20:00 ",152.560760498,160.5208282471,454.9334411621,842.6649169922,107.5729141235,121.388885498,2017-03-02 06:20:00,2,3,2017,0,20,6
"8598","02/03/2017 06:10:00 ",151.6927032471,160.720489502,455.2228088379,842.6649169922,107.732635498,121.069442749,2017-03-02 06:10:00,2,3,2017,0,10,6
"8599","02/03/2017 06:00:00 ",151.6927032471,160.720489502,455.2228088379,842.6649169922,107.8125,121.069442749,2017-03-02 06:00:00,2,3,2017,0,0,6
"8600","02/03/2017 05:50:00 ",152.2714080811,160.720489502,455.8015136719,842.6649169922,108.131942749,121.149307251,2017-03-02 05:50:00,2,3,2017,0,50,5
"8601","02/03/2017 05:40:00 ",151.837387085,160.920135498,455.2228088379,842.6649169922,108.131942749,121.149307251,2017-03-02 05:40:00,2,3,2017,0,40,5
"8602","02/03/2017 05:30:00 ",151.186340332,160.920135498,455.8015136719,842.954284668,108.131942749,121.3090286255,2017-03-02 05:30:00,2,3,2017,0,30,5
"8603","02/03/2017 05:20:00 ",152.560760498,160.920135498,456.3802185059,842.954284668,108.211807251,121.388885498,2017-03-02 05:20:00,2,3,2017,0,20,5
"8604","02/03/2017 05:10:00 ",152.054397583,161.1197967529,456.0908508301,843.5329589844,108.211807251,121.548614502,2017-03-02 05:10:00,2,3,2017,0,10,5
"8605","02/03/2017 05:00:00 ",152.633102417,161.1197967529,456.3802185059,843.8223266602,108.131942749,121.7083358765,2017-03-02 05:00:00,2,3,2017,0,0,5
"8606","02/03/2017 04:50:00 ",152.054397583,161.1197967529,456.3802185059,843.8223266602,107.9722213745,121.788192749,2017-03-02 04:50:00,2,3,2017,0,50,4
"8607","02/03/2017 04:40:00 ",152.4160919189,161.5191040039,457.248260498,843.8223266602,107.892364502,121.788192749,2017-03-02 04:40:00,2,3,2017,0,40,4
"8608","02/03/2017 04:30:00 ",152.2714080811,161.5191040039,457.248260498,844.1116943359,107.892364502,121.868057251,2017-03-02 04:30:00,2,3,2017,0,30,4
"8609","02/03/2017 04:20:00 ",152.7777709961,161.71875,457.248260498,844.1116943359,107.8125,121.868057251,2017-03-02 04:20:00,2,3,2017,0,20,4
"8610","02/03/2017 04:10:00 ",150.101272583,161.71875,457.5376281738,844.4010620117,107.892364502,121.9479141235,2017-03-02 04:10:00,2,3,2017,0,10,4
"8611","02/03/2017 04:00:00 ",149.0885467529,161.9183959961,457.5376281738,844.4010620117,107.892364502,121.868057251,2017-03-02 04:00:00,2,3,2017,0,0,4
"8612","02/03/2017 03:50:00 ",151.475692749,162.118057251,457.826965332,844.1116943359,107.8125,121.868057251,2017-03-02 03:50:00,2,3,2017,0,50,3
"8613","02/03/2017 03:40:00 ",152.2714080811,162.517364502,457.826965332,844.4010620117,107.892364502,121.868057251,2017-03-02 03:40:00,2,3,2017,0,40,3
"8614","02/03/2017 03:30:00 ",151.6927032471,162.717010498,458.1163330078,844.9797363281,107.892364502,121.7083358765,2017-03-02 03:30:00,2,3,2017,0,30,3
"8615","02/03/2017 03:20:00 ",152.9947967529,157.126739502,458.984375,844.9797363281,108.131942749,121.46875,2017-03-02 03:20:00,2,3,2017,0,20,3
"8616","02/03/2017 03:10:00 ",149.305557251,150.538192749,451.750579834,844.9797363281,108.211807251,121.388885498,2017-03-02 03:10:00,2,3,2017,0,10,3
"8617","02/03/2017 03:00:00 ",142.9398193359,155.7291717529,437.282989502,845.2691040039,108.2916641235,121.46875,2017-03-02 03:00:00,2,3,2017,0,0,3
"8618","02/03/2017 02:50:00 ",149.7395782471,161.5191040039,421.3686218262,845.8477783203,108.53125,121.548614502,2017-03-02 02:50:00,2,3,2017,0,50,2
"8619","02/03/2017 02:40:00 ",153.501159668,158.7239532471,450.593170166,837.7459716797,108.53125,121.46875,2017-03-02 02:40:00,2,3,2017,0,40,2
"8620","02/03/2017 02:30:00 ",128.038192749,127.7777786255,450.3038330078,837.7459716797,108.53125,121.46875,2017-03-02 02:30:00,2,3,2017,0,30,2
"8621","02/03/2017 02:20:00 ",78.125,77.265625,450.8825378418,837.7459716797,108.611114502,121.548614502,2017-03-02 02:20:00,2,3,2017,0,20,2
"8622","02/03/2017 02:10:00 ",78.125,77.664932251,451.4612121582,838.0352783203,108.53125,121.7083358765,2017-03-02 02:10:00,2,3,2017,0,10,2
"8623","02/03/2017 02:00:00 ",78.125,77.664932251,451.4612121582,838.0352783203,108.53125,121.788192749,2017-03-02 02:00:00,2,3,2017,0,0,2
"8624","02/03/2017 01:50:00 ",78.1973342896,77.664932251,451.750579834,838.0352783203,108.53125,121.868057251,2017-03-02 01:50:00,2,3,2017,0,50,1
"8625","02/03/2017 01:40:00 ",78.1973342896,77.664932251,451.750579834,838.3246459961,108.611114502,122.107635498,2017-03-02 01:40:00,2,3,2017,0,40,1
"8626","02/03/2017 01:30:00 ",78.2696762085,77.664932251,452.0399169922,838.6140136719,108.611114502,122.107635498,2017-03-02 01:30:00,2,3,2017,0,30,1
"8627","02/03/2017 01:20:00 ",78.2696762085,77.8645858765,452.329284668,839.1926879883,108.53125,121.868057251,2017-03-02 01:20:00,2,3,2017,0,20,1
"8628","02/03/2017 01:10:00 ",78.414352417,77.8645858765,452.907989502,839.1926879883,108.211807251,121.46875,2017-03-02 01:10:00,2,3,2017,0,10,1
"8629","02/03/2017 01:00:00 ",78.414352417,77.8645858765,453.1973266602,839.1926879883,108.2916641235,121.46875,2017-03-02 01:00:00,2,3,2017,0,0,1
"8630","02/03/2017 00:50:00 ",78.4866867065,77.8645858765,453.4866943359,839.4820556641,108.3715286255,121.788192749,2017-03-02 00:50:00,2,3,2017,0,50,0
"8631","02/03/2017 00:40:00 ",78.4866867065,77.8645858765,453.4866943359,839.1926879883,108.53125,121.9479141235,2017-03-02 00:40:00,2,3,2017,0,40,0
"8632","02/03/2017 00:30:00 ",78.5590286255,78.064239502,453.4866943359,839.4820556641,108.53125,122.267364502,2017-03-02 00:30:00,2,3,2017,0,30,0
"8633","02/03/2017 00:20:00 ",78.631362915,77.8645858765,453.7760314941,839.7714233398,108.53125,122.586807251,2017-03-02 00:20:00,2,3,2017,0,20,0
"8634","02/03/2017 00:10:00 ",78.631362915,78.064239502,454.6441040039,840.0607910156,108.611114502,122.986114502,2017-03-02 00:10:00,2,3,2017,0,10,0
"8635","02/03/2017 00:00:00 ",78.7760391235,78.064239502,454.6441040039,840.0607910156,108.611114502,123.1458358765,2017-03-02 00:00:00,2,3,2017,0,0,0
"8636","01/03/2017 23:50:00 ",78.8483810425,78.064239502,455.2228088379,840.639465332,108.53125,123.1458358765,2017-03-01 23:50:00,1,3,2017,0,50,23
"8637","01/03/2017 23:40:00 ",78.920715332,78.064239502,455.2228088379,840.639465332,108.3715286255,123.0659713745,2017-03-01 23:40:00,1,3,2017,0,40,23
"8638","01/03/2017 23:30:00 ",78.920715332,78.263885498,456.0908508301,840.9288330078,108.3715286255,122.986114502,2017-03-01 23:30:00,1,3,2017,0,30,23
"8639","01/03/2017 23:20:00 ",78.993057251,78.263885498,456.3802185059,840.639465332,108.53125,122.986114502,2017-03-01 23:20:00,1,3,2017,0,20,23
"8640","01/03/2017 23:10:00 ",79.1377334595,78.663192749,456.3802185059,840.9288330078,108.6909713745,123.0659713745,2017-03-01 23:10:00,1,3,2017,0,10,23
"8641","01/03/2017 23:00:00 ",79.210067749,78.663192749,457.248260498,841.2182006836,108.7708358765,123.0659713745,2017-03-01 23:00:00,1,3,2017,0,0,23
"8642","01/03/2017 22:50:00 ",79.282409668,78.663192749,457.5376281738,840.9288330078,108.930557251,123.3854141235,2017-03-01 22:50:00,1,3,2017,0,50,22
"8643","01/03/2017 22:40:00 ",79.3547439575,78.8628463745,457.826965332,840.9288330078,109.0902786255,123.7847213745,2017-03-01 22:40:00,1,3,2017,0,40,22
"8644","01/03/2017 22:30:00 ",79.499420166,78.8628463745,458.1163330078,841.2182006836,109.4097213745,124.1840286255,2017-03-01 22:30:00,1,3,2017,0,30,22
"8645","01/03/2017 22:20:00 ",79.499420166,78.8628463745,458.6950378418,841.5075073242,109.4895858765,124.5034713745,2017-03-01 22:20:00,1,3,2017,0,20,22
"8646","01/03/2017 22:10:00 ",78.414352417,80.859375,452.907989502,841.5075073242,109.7291641235,124.5833358765,2017-03-01 22:10:00,1,3,2017,0,10,22
"8647","01/03/2017 22:00:00 ",83.116317749,85.850692749,438.4403991699,841.5075073242,109.569442749,124.34375,2017-03-01 22:00:00,1,3,2017,0,0,22
"8648","01/03/2017 21:50:00 ",88.3246536255,90.642364502,424.5515136719,841.5075073242,109.7291641235,124.5833358765,2017-03-01 21:50:00,1,3,2017,0,50,21
"8649","01/03/2017 21:40:00 ",96.281829834,95.633682251,408.9265136719,842.0862426758,109.96875,124.743057251,2017-03-01 21:40:00,1,3,2017,0,40,21
"8650","01/03/2017 21:30:00 ",101.345489502,100.625,425.4195556641,808.2320556641,109.96875,124.982635498,2017-03-01 21:30:00,1,3,2017,0,30,21
"8651","01/03/2017 21:20:00 ",101.273147583,100.625,459.2737121582,844.4010620117,110.1284713745,125.3020858765,2017-03-01 21:20:00,1,3,2017,0,20,21
"8652","01/03/2017 21:10:00 ",105.179397583,104.618057251,447.6996459961,844.4010620117,110.288192749,125.5416641235,2017-03-01 21:10:00,1,3,2017,0,10,21
